MIESIAC_KAMPANII,TYP_KAMPANII,PACKET_ID,DECYL,CZY_MNP_SHORT,CZY_MNP_LONG,CZY_RETENCJA,CZY_DNOT,CZY_CHURN,DATA_EOP,N,KAT,ZGODA,rok_eop,msc_eop
201608,campaign,A232,6.0,0,0,4.0,1.0,5.0,2016-08-01,10,OK,BRAK,2016.0,8.0
201608,campaign,A232,6.0,1,1,1.0,5.0,1.0,2016-11-01,8,OK,BRAK,2016.0,11.0
201608,campaign,A232,6.0,1,1,3.0,2.0,8.0,2016-09-01,13,OK,TAK,2016.0,9.0
201608,campaign,A232,7.0,0,0,,,1.0,2016-06-01,1,OK,BRAK,2016.0,6.0
201608,campaign,A232,7.0,0,0,,,1.0,2016-06-01,1,OK,TAK,2016.0,6.0
201608,campaign,A232,7.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201608,campaign,A232,7.0,0,0,,1.0,4.0,2016-06-01,5,OK,BRAK,2016.0,6.0
201608,campaign,A232,7.0,0,0,2.0,2.0,1.0,2016-12-01,5,OK,BRAK,2016.0,12.0
201608,campaign,A232,7.0,0,0,4.0,1.0,9.0,2016-09-01,14,OK,BRAK,2016.0,9.0
201608,campaign,A232,7.0,1,1,1.0,2.0,3.0,2016-08-01,7,OK,BRAK,2016.0,8.0
201608,campaign,A232,7.0,1,1,5.0,2.0,5.0,2016-09-01,13,OK,TAK,2016.0,9.0
201608,campaign,A232,8.0,0,0,,,1.0,2016-06-01,1,OK,TAK,2016.0,6.0
201608,campaign,A232,8.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201608,campaign,A232,8.0,0,0,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201608,campaign,A232,8.0,0,0,,,2.0,2016-09-01,2,OK,TAK,2016.0,9.0
201608,campaign,A232,8.0,0,0,,,3.0,2016-09-01,3,OK,TAK,2016.0,9.0
201608,campaign,A232,8.0,0,0,1.0,,1.0,2016-11-01,2,OK,BRAK,2016.0,11.0
201608,campaign,A232,8.0,0,0,1.0,2.0,2.0,2016-08-01,5,OK,BRAK,2016.0,8.0
201608,campaign,A232,8.0,1,1,1.0,2.0,5.0,2016-09-01,10,OK,BRAK,2016.0,9.0
201608,campaign,A232,9.0,0,0,,,1.0,2016-06-01,1,OK,BRAK,2016.0,6.0
201608,campaign,A232,9.0,0,0,,1.0,2.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201608,campaign,A232,9.0,0,0,,2.0,1.0,2016-11-01,3,OK,BRAK,2016.0,11.0
201608,campaign,A232,9.0,0,0,,3.0,1.0,2016-09-01,4,OK,BRAK,2016.0,9.0
201608,campaign,A232,9.0,0,0,1.0,1.0,1.0,2016-10-01,3,OK,TAK,2016.0,10.0
201608,campaign,A232,9.0,1,1,,1.0,1.0,2016-12-01,3,OK,TAK,2016.0,12.0
201608,campaign,A232,9.0,2,2,5.0,1.0,6.0,2016-09-01,15,OK,BRAK,2016.0,9.0
201608,campaign,A232,10.0,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201608,campaign,A232,10.0,0,0,,,1.0,2016-11-01,1,OK,TAK,2016.0,11.0
201608,campaign,A232,10.0,0,0,,1.0,1.0,2016-12-01,2,OK,BRAK,2016.0,12.0
201608,campaign,A232,10.0,0,0,1.0,3.0,3.0,2016-09-01,8,OK,BRAK,2016.0,9.0
201608,campaign,A232,10.0,1,1,3.0,5.0,2.0,2016-11-01,11,OK,BRAK,2016.0,11.0
201608,campaign,A232I,,0,0,,,1.0,,1,NI,BRAK,2015.0,10.0
201608,campaign,A232I,1.0,0,0,,,1.0,2016-06-01,1,NI,TAK,2016.0,6.0
201608,campaign,A232I,1.0,0,0,,,1.0,2016-07-01,1,NI,TAK,2016.0,7.0
201608,campaign,A232I,1.0,0,0,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign,A232I,1.0,0,0,,,2.0,2016-07-01,2,NI,BRAK,2016.0,7.0
201608,campaign,A232I,2.0,0,0,,,1.0,2016-08-01,1,NI,TAK,2016.0,8.0
201608,campaign,A232I,2.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign,A232I,2.0,0,0,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign,A232I,2.0,0,0,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign,A232I,3.0,0,0,,,1.0,2016-08-01,1,NI,TAK,2016.0,8.0
201608,campaign,A232I,3.0,0,0,,,1.0,2016-08-01,1,NI,TAK,2016.0,8.0
201608,campaign,A232I,3.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign,A232I,3.0,0,0,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign,A232I,4.0,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201608,campaign,A232I,5.0,0,0,,1.0,1.0,2016-09-01,2,NI,BRAK,2016.0,9.0
201608,campaign,A232I,6.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign,A232I,10.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201608,campaign,A233,2.0,0,0,,,1.0,2016-06-01,1,NI,BRAK,2016.0,6.0
201608,campaign,A233,7.0,1,1,,1.0,1.0,2016-06-01,2,NI,BRAK,2016.0,6.0
201608,campaign out,C1009,,1,1,5.0,18.0,1.0,2017-01-01,25,OK,BRAK,2017.0,1.0
201608,campaign out,C1009,,1,1,11.0,49.0,1.0,,61,OK,BRAK,,
201608,campaign out,C1009,,11,11,47.0,262.0,1.0,2017-01-01,321,OK,TAK,2017.0,1.0
201608,campaign out,C1009,1.0,0,0,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201608,campaign out,C1009,1.0,1,1,1.0,2.0,1.0,2016-09-01,4,OK,TAK,2016.0,9.0
201608,campaign out,C1009,1.0,1,1,4.0,1.0,1.0,2016-08-01,6,OK,TAK,2016.0,8.0
201608,campaign out,C1009,2.0,0,0,1.0,2.0,1.0,2016-09-01,4,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,2.0,1,1,7.0,4.0,1.0,2016-08-01,14,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,3.0,4,4,7.0,7.0,2.0,2016-08-01,21,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,4.0,0,0,4.0,2.0,2.0,2016-09-01,9,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,5.0,0,0,3.0,8.0,1.0,2016-09-01,12,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,5.0,3,3,4.0,4.0,2.0,2016-08-01,12,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,6.0,1,1,6.0,7.0,2.0,2016-10-01,15,OK,BRAK,2016.0,10.0
201608,campaign out,C1009,6.0,3,3,2.0,6.0,3.0,2016-09-01,12,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,6.0,3,3,6.0,4.0,1.0,2016-08-01,13,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,7.0,7,7,2.0,6.0,3.0,2016-08-01,15,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,7.0,7,7,14.0,19.0,1.0,2016-10-01,41,OK,BRAK,2016.0,10.0
201608,campaign out,C1009,7.0,8,8,13.0,4.0,5.0,2016-09-01,29,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,8.0,1,1,2.0,4.0,1.0,2016-08-01,7,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,8.0,4,4,,,1.0,2016-09-01,5,OK,TAK,2016.0,9.0
201608,campaign out,C1009,8.0,5,5,7.0,8.0,4.0,2016-09-01,25,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,8.0,6,6,9.0,37.0,2.0,2016-10-01,53,OK,BRAK,2016.0,10.0
201608,campaign out,C1009,9.0,4,4,1.0,3.0,4.0,2016-08-01,8,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,9.0,11,11,16.0,32.0,2.0,2016-10-01,61,OK,BRAK,2016.0,10.0
201608,campaign out,C1009,10.0,1,1,,1.0,1.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201608,campaign out,C1009,10.0,7,7,2.0,1.0,2.0,2016-09-01,10,OK,BRAK,2016.0,9.0
201608,campaign out,C1009,10.0,21,21,11.0,34.0,2.0,2016-10-01,67,OK,BRAK,2016.0,10.0
201608,campaign out,C1009,10.0,43,43,30.0,132.0,3.0,2016-12-01,206,OK,BRAK,2016.0,12.0
201608,campaign out,C1009I,2.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1009I,3.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1009I,5.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1009I,8.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1009I,8.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1009I,8.0,1,1,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign out,C1210I,7.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201608,campaign out,C1228,,0,0,,,1.0,,1,NI,TAK,2016.0,5.0
201608,campaign out,C1228,1.0,1,1,,1.0,1.0,2016-07-01,3,NI,BRAK,2016.0,7.0
201608,campaign out,C1228,1.0,1,1,1.0,7.0,1.0,2016-09-01,10,NI,BRAK,2016.0,9.0
201608,campaign out,C1228,2.0,0,0,,1.0,1.0,2016-09-01,2,NI,BRAK,2016.0,9.0
201608,campaign out,C1228,2.0,2,2,,2.0,1.0,2016-09-01,5,NI,BRAK,2016.0,9.0
201608,campaign out,C1228,3.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1228,3.0,0,0,,1.0,1.0,2016-09-01,2,NI,TAK,2016.0,9.0
201608,campaign out,C1228,5.0,0,0,,,1.0,2016-09-01,1,NI,TAK,2016.0,9.0
201608,campaign out,C1228,5.0,0,0,,,1.0,2016-11-01,1,NI,TAK,2016.0,11.0
201608,campaign out,C1228,6.0,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201608,campaign out,C1228,8.0,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201608,campaign out,C1228,8.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1339,,1,1,10.0,34.0,1.0,2016-12-01,46,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,5.0,2,2,16.0,135.0,1.0,2016-12-01,154,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,6.0,2,2,23.0,63.0,1.0,2016-12-01,89,OK,TAK,2016.0,12.0
201608,campaign out,C1339,6.0,5,5,24.0,152.0,3.0,2016-12-01,184,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,7.0,3,3,20.0,135.0,2.0,2016-12-01,160,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,8.0,4,4,31.0,145.0,2.0,2016-12-01,182,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,9.0,3,3,35.0,126.0,1.0,2016-12-01,165,OK,BRAK,2016.0,12.0
201608,campaign out,C1339,10.0,3,3,4.0,14.0,1.0,2016-12-01,22,OK,TAK,2016.0,12.0
201608,campaign out,C1339,10.0,7,7,22.0,85.0,3.0,2016-12-01,117,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,5.0,1,1,,1.0,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,6.0,1,1,2.0,22.0,1.0,2016-12-01,26,OK,TAK,2016.0,12.0
201608,campaign out,C1503,6.0,2,2,1.0,16.0,1.0,2016-11-01,19,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,6.0,3,3,15.0,45.0,2.0,2016-12-01,65,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,7.0,1,1,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201608,campaign out,C1503,7.0,1,1,,1.0,1.0,2016-08-01,2,OK,TAK,2016.0,8.0
201608,campaign out,C1503,7.0,1,1,8.0,10.0,1.0,2016-10-01,19,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,7.0,2,2,,5.0,1.0,2016-09-01,7,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,7.0,2,2,2.0,4.0,3.0,2016-09-01,9,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,7.0,2,2,2.0,11.0,1.0,2016-11-01,16,OK,TAK,2016.0,11.0
201608,campaign out,C1503,7.0,2,2,3.0,14.0,1.0,2016-11-01,20,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,7.0,2,2,4.0,5.0,1.0,2016-10-01,12,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,7.0,3,3,15.0,22.0,1.0,2016-11-01,40,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,7.0,4,4,4.0,5.0,1.0,2016-08-01,13,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,7.0,5,5,10.0,3.0,4.0,2016-08-01,23,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,7.0,10,10,17.0,17.0,4.0,2016-09-01,47,OK,TAK,2016.0,9.0
201608,campaign out,C1503,7.0,10,10,29.0,195.0,1.0,2016-12-01,235,OK,TAK,2016.0,12.0
201608,campaign out,C1503,7.0,30,30,76.0,153.0,5.0,2016-10-01,263,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,8.0,0,0,,,1.0,2016-08-01,1,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,8.0,0,0,2.0,2.0,1.0,2016-07-01,5,OK,BRAK,2016.0,7.0
201608,campaign out,C1503,8.0,1,1,,,1.0,2016-09-01,1,OK,TAK,2016.0,9.0
201608,campaign out,C1503,8.0,1,1,,,1.0,2016-11-01,2,OK,TAK,2016.0,11.0
201608,campaign out,C1503,8.0,1,1,1.0,14.0,1.0,2016-12-01,17,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,8.0,1,1,2.0,2.0,2.0,2016-08-01,7,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,8.0,1,1,3.0,3.0,1.0,2016-10-01,8,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,8.0,3,3,1.0,,4.0,2016-09-01,5,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,8.0,3,3,2.0,3.0,1.0,2016-09-01,10,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,8.0,4,4,3.0,10.0,2.0,2016-08-01,19,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,8.0,6,6,13.0,16.0,3.0,2016-09-01,36,OK,TAK,2016.0,9.0
201608,campaign out,C1503,8.0,6,6,25.0,26.0,2.0,2016-11-01,59,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,8.0,8,8,28.0,207.0,1.0,2016-12-01,243,OK,TAK,2016.0,12.0
201608,campaign out,C1503,8.0,28,28,58.0,119.0,8.0,2016-10-01,211,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,8.0,28,28,73.0,230.0,6.0,2016-11-01,337,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,8.0,31,31,29.0,29.0,10.0,2016-09-01,100,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,8.0,46,46,92.0,661.0,9.0,2016-12-01,807,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,9.0,1,1,2.0,2.0,1.0,2016-09-01,6,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,9.0,3,3,7.0,17.0,1.0,2016-12-01,28,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,9.0,4,4,4.0,1.0,2.0,2016-08-01,9,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,9.0,6,6,4.0,7.0,1.0,2016-09-01,17,OK,TAK,2016.0,9.0
201608,campaign out,C1503,9.0,7,7,36.0,198.0,1.0,2016-12-01,242,OK,TAK,2016.0,12.0
201608,campaign out,C1503,9.0,9,9,27.0,40.0,2.0,2016-11-01,78,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,9.0,21,21,29.0,29.0,8.0,2016-09-01,83,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,9.0,37,37,36.0,112.0,7.0,2016-10-01,191,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,9.0,39,39,75.0,289.0,9.0,2016-11-01,411,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,10.0,0,0,1.0,,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201608,campaign out,C1503,10.0,1,1,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,10.0,2,2,1.0,5.0,1.0,2016-09-01,8,OK,TAK,2016.0,9.0
201608,campaign out,C1503,10.0,5,5,3.0,19.0,1.0,2016-12-01,28,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,10.0,13,13,13.0,68.0,2.0,2016-12-01,95,OK,BRAK,2016.0,12.0
201608,campaign out,C1503,10.0,17,17,7.0,12.0,5.0,2016-09-01,39,OK,BRAK,2016.0,9.0
201608,campaign out,C1503,10.0,18,18,25.0,37.0,4.0,2016-11-01,83,OK,BRAK,2016.0,11.0
201608,campaign out,C1503,10.0,43,43,25.0,71.0,2.0,2016-10-01,141,OK,BRAK,2016.0,10.0
201608,campaign out,C1503,10.0,47,47,67.0,338.0,6.0,2016-11-01,458,OK,BRAK,2016.0,11.0
201608,campaign out,C1503I,6.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1503I,7.0,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201608,campaign out,C1503I,7.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1503I,7.0,0,0,,7.0,1.0,2016-10-01,8,NI,BRAK,2016.0,10.0
201608,campaign out,C1503I,8.0,0,0,,1.0,1.0,2016-10-01,2,NI,BRAK,2016.0,10.0
201608,campaign out,C1503I,8.0,0,0,1.0,2.0,3.0,2016-09-01,6,NI,BRAK,2016.0,9.0
201608,campaign out,C1503I,9.0,0,0,1.0,,1.0,2016-10-01,2,NI,BRAK,2016.0,10.0
201608,campaign out,C1503I,10.0,0,0,,,1.0,2016-11-01,1,NI,TAK,2016.0,11.0
201608,campaign out,C1503I,10.0,2,2,,,3.0,2016-09-01,4,NI,BRAK,2016.0,9.0
201608,campaign out,C1503I,10.0,2,2,2.0,6.0,1.0,2016-11-01,11,NI,BRAK,2016.0,11.0
201608,campaign out,C1523,6.0,1,1,1.0,,1.0,2016-09-01,2,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,7.0,1,1,,1.0,1.0,2016-08-01,3,OK,TAK,2016.0,8.0
201608,campaign out,C1523,7.0,1,1,1.0,3.0,1.0,2016-10-01,6,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,7.0,2,2,1.0,,2.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201608,campaign out,C1523,7.0,2,2,5.0,2.0,2.0,2016-08-01,10,OK,BRAK,2016.0,8.0
201608,campaign out,C1523,7.0,2,2,20.0,80.0,3.0,2016-11-01,105,OK,BRAK,2016.0,11.0
201608,campaign out,C1523,7.0,6,6,3.0,11.0,1.0,2016-09-01,20,OK,TAK,2016.0,9.0
201608,campaign out,C1523,7.0,6,6,19.0,13.0,1.0,2016-09-01,39,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,7.0,10,10,24.0,58.0,1.0,2016-10-01,92,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,7.0,12,12,28.0,187.0,4.0,2016-12-01,230,OK,BRAK,2016.0,12.0
201608,campaign out,C1523,8.0,0,0,2.0,,2.0,2016-10-01,4,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,8.0,0,0,7.0,13.0,1.0,2016-11-01,21,OK,BRAK,2016.0,11.0
201608,campaign out,C1523,8.0,1,1,,,1.0,2016-08-01,1,OK,TAK,2016.0,8.0
201608,campaign out,C1523,8.0,1,1,,1.0,1.0,2016-08-01,4,OK,BRAK,2016.0,8.0
201608,campaign out,C1523,8.0,1,1,,2.0,1.0,2016-08-01,3,OK,BRAK,2016.0,8.0
201608,campaign out,C1523,8.0,3,3,18.0,8.0,3.0,2016-09-01,33,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,8.0,5,5,27.0,92.0,6.0,2016-11-01,130,OK,BRAK,2016.0,11.0
201608,campaign out,C1523,8.0,6,6,3.0,3.0,2.0,2016-09-01,14,OK,TAK,2016.0,9.0
201608,campaign out,C1523,8.0,10,10,20.0,43.0,1.0,2016-10-01,74,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,8.0,13,13,22.0,214.0,4.0,2016-12-01,252,OK,BRAK,2016.0,12.0
201608,campaign out,C1523,9.0,0,0,,,1.0,2016-07-01,1,OK,BRAK,2016.0,7.0
201608,campaign out,C1523,9.0,1,1,,1.0,1.0,2016-08-01,2,OK,BRAK,2016.0,8.0
201608,campaign out,C1523,9.0,2,2,2.0,28.0,3.0,2016-12-01,34,OK,BRAK,2016.0,12.0
201608,campaign out,C1523,9.0,5,5,1.0,3.0,1.0,2016-09-01,10,OK,TAK,2016.0,9.0
201608,campaign out,C1523,9.0,12,12,10.0,11.0,9.0,2016-09-01,33,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,9.0,13,13,15.0,98.0,3.0,2016-11-01,128,OK,BRAK,2016.0,11.0
201608,campaign out,C1523,9.0,14,14,16.0,37.0,4.0,2016-10-01,70,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,9.0,19,19,40.0,252.0,5.0,2016-12-01,316,OK,BRAK,2016.0,12.0
201608,campaign out,C1523,10.0,1,1,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,10.0,1,1,,,1.0,2016-09-01,1,OK,TAK,2016.0,9.0
201608,campaign out,C1523,10.0,4,4,1.0,4.0,1.0,2016-11-01,9,OK,TAK,2016.0,11.0
201608,campaign out,C1523,10.0,5,5,,3.0,1.0,2016-09-01,8,OK,BRAK,2016.0,9.0
201608,campaign out,C1523,10.0,11,11,9.0,30.0,1.0,2016-10-01,51,OK,BRAK,2016.0,10.0
201608,campaign out,C1523,10.0,22,22,26.0,206.0,5.0,2016-12-01,258,OK,BRAK,2016.0,12.0
201608,campaign out,C1523,10.0,27,27,28.0,135.0,6.0,2016-11-01,193,OK,BRAK,2016.0,11.0
201608,campaign out,C1523I,7.0,0,0,,,1.0,2016-08-01,1,NI,BRAK,2016.0,8.0
201608,campaign out,C1523I,7.0,0,0,,,1.0,2016-08-01,1,NI,TAK,2016.0,8.0
201608,campaign out,C1523I,7.0,0,0,,2.0,1.0,2016-09-01,3,NI,BRAK,2016.0,9.0
201608,campaign out,C1523I,7.0,0,0,1.0,1.0,1.0,2016-11-01,3,NI,BRAK,2016.0,11.0
201608,campaign out,C1523I,8.0,0,0,,,1.0,2016-09-01,1,NI,BRAK,2016.0,9.0
201608,campaign out,C1523I,8.0,0,0,,1.0,1.0,2016-09-01,2,NI,BRAK,2016.0,9.0
201608,campaign out,C1523I,9.0,0,0,,,1.0,2016-12-01,1,NI,BRAK,2016.0,12.0
201608,campaign out,C1523I,9.0,2,2,2.0,15.0,1.0,2016-12-01,20,NI,BRAK,2016.0,12.0
201608,campaign out,C1523I,10.0,0,0,,,1.0,2016-11-01,1,NI,BRAK,2016.0,11.0
201608,campaign out,C1523I,10.0,1,1,1.0,,1.0,2016-09-01,2,NI,BRAK,2016.0,9.0
201608,campaign out,C1523I,10.0,1,1,1.0,2.0,1.0,2016-12-01,4,NI,BRAK,2016.0,12.0
201608,campaign out,C1523I,10.0,2,2,,3.0,1.0,2016-10-01,5,NI,BRAK,2016.0,10.0
201608,campaign out,C1532,,0,0,,,1.0,,1,OK,BRAK,2013.0,8.0
201608,campaign out,C1532,,0,0,,,1.0,,1,OK,NIE,2016.0,5.0
201608,campaign out,C1532,,0,0,,,1.0,2016-09-01,1,OK,BRAK,2016.0,9.0
201608,campaign out,C1532,,0,0,,1.0,1.0,,2,OK,BRAK,2016.0,5.0
201608,campaign out,C1532,,0,0,,1.0,1.0,,3,OK,BRAK,2014.0,10.0
201608,campaign out,C1532,,0,0,,2.0,1.0,,3,OK,BRAK,2013.0,10.0
201608,campaign out,C1532,,0,0,,2.0,1.0,,3,OK,BRAK,2015.0,9.0
201608,campaign out,C1532,,0,0,,3.0,1.0,,4,OK,BRAK,2014.0,11.0
201608,campaign out,C1532,,0,0,,3.0,3.0,,6,OK,BRAK,2015.0,12.0
201608,campaign out,C1532,,0,0,,4.0,1.0,,5,OK,BRAK,2015.0,3.0
201608,campaign out,C1532,,0,0,,4.0,1.0,,5,OK,BRAK,2015.0,9.0
201608,campaign out,C1532,,0,0,,5.0,1.0,,6,OK,BRAK,2015.0,11.0
201608,campaign out,C1532,,0,0,1.0,,1.0,,2,OK,TAK,2016.0,2.0
201608,campaign out,C1532,,0,0,1.0,6.0,1.0,,8,OK,BRAK,2014.0,1.0
201608,campaign out,C1532,,0,0,1.0,7.0,1.0,,9,OK,BRAK,2015.0,10.0
201608,campaign out,C1532,,0,0,1.0,13.0,1.0,,15,OK,BRAK,2015.0,12.0
201608,campaign out,C1532,,0,0,2.0,3.0,1.0,,6,OK,BRAK,2015.0,7.0
201608,campaign out,C1532,,0,0,2.0,4.0,1.0,,7,OK,BRAK,2016.0,4.0
201608,campaign out,C1532,,0,0,2.0,5.0,1.0,,8,OK,BRAK,2015.0,8.0
201608,campaign out,C1532,,1,1,,1.0,1.0,,2,OK,BRAK,2011.0,5.0
201608,campaign out,C1532,,1,1,,1.0,1.0,,2,OK,BRAK,2014.0,8.0
201608,campaign out,C1532,,1,1,,3.0,1.0,,5,OK,BRAK,2015.0,7.0
201608,campaign out,C1532,1.0,0,0,,,1.0,2016-06-01,1,OK,BRAK,2016.0,6.0
201608,campaign out,C1532,1.0,0,0,,5.0,1.0,2016-06-01,6,OK,TAK,2016.0,6.0
201608,campaign out,C1532,1.0,0,0,2.0,,1.0,2016-09-01,3,OK,BRAK,2016.0,9.0
201608,campaign out,C1532,1.0,0,0,3.0,2.0,5.0,2016-08-01,11,OK,BRAK,2016.0,8.0
201608,campaign out,C1532,1.0,0,0,3.0,12.0,5.0,2016-08-01,20,OK,TAK,2016.0,8.0
201608,campaign out,C1532,1.0,0,0,4.0,8.0,1.0,2016-07-01,13,OK,BRAK,2016.0,7.0
201608,campaign out,C1532,1.0,0,0,8.0,10.0,2.0,2016-09-01,20,OK,BRAK,2016.0,9.0
201608,campaign out,C1532,1.0,0,0,10.0,13.0,6.0,2016-08-01,31,OK,TAK,2016.0,8.0
201608,campaign out,C1532,1.0,0,0,14.0,16.0,4.0,2016-09-01,36,OK,TAK,2016.0,9.0
201608,campaign out,C1532,1.0,0,0,19.0,15.0,4.0,2016-09-01,39,OK,BRAK,2016.0,9.0
201608,campaign out,C1532,1.0,1,1,2.0,11.0,1.0,2016-07-01,15,OK,TAK,2016.0,7.0
201608,campaign out,C1532,1.0,1,1,3.0,4.0,1.0,2016-07-01,9,OK,TAK,2016.0,7.0
201608,campaign out,C1532,1.0,1,1,4.0,4.0,2.0,2016-07-01,10,OK,BRAK,2016.0,7.0
201608,campaign out,C1532,1.0,1,1,8.0,12.0,2.0,2016-08-01,25,OK,BRAK,2016.0,8.0
201608,campaign out,C1532,2.0,0,0,,1.0,1.0,2016-11-01,2,OK,TAK,2016.0,11.0
201608,campaign out,C1532,2.0,0,0,6.0,8.0,1.0,2016-08-01,15,OK,TAK,2016.0,8.0
